co_ibge,co_cnes,endereco_completo,no_logradouro,nu_endereco,no_bairro,co_cep,municipio,uf,lat,long
261160,26379,"RUA RIBEIRO DE BRITO, 1361, BOA VIAGEM, Recife, PE, 51021310",RUA RIBEIRO DE BRITO,1361,BOA VIAGEM,51021310,Recife,PE,-8.1232185,-34.9089002
261160,26387,"AV CHAPADA DO ARARIPE, 116, COHAB, Recife, PE, 51340255",AV CHAPADA DO ARARIPE,116,COHAB,51340255,Recife,PE,-8.1148599,-34.9597392
261160,28045,"AV PADRE MOSCA DE CARVALHO, S/N, GUABIRABA, Recife, PE, 52490010",AV PADRE MOSCA DE CARVALHO,S/N,GUABIRABA,52490010,Recife,PE,-7.962691,-34.9237455
261160,28053,"RUA PREF AGOSTINHO NUNES MACHADO, S/N, SITIO DOS PINTOS, Recife, PE, 52171090",RUA PREF AGOSTINHO NUNES MACHADO,S/N,SITIO DOS PINTOS,52171090,Recife,PE,-8.05554,-34.882
261160,28061,"ALTO SANTA TEREZA, S/N, PASSARINHO, Recife, PE, 52390440",ALTO SANTA TEREZA,S/N,PASSARINHO,52390440,Recife,PE,-8.062788,-34.88895555
261160,28088,"AV HILDEBRANDO DE VASCONCELOS, S/N, DOIS UNIDOS, Recife, PE, 52160000",AV HILDEBRANDO DE VASCONCELOS,S/N,DOIS UNIDOS,52160000,Recife,PE,-7.988233,-34.9188748
261160,28096,"RUA CORREGO DO DEODATO, 315, AGUA FRIA, Recife, PE, 52211250",RUA CORREGO DO DEODATO,315,AGUA FRIA,52211250,Recife,PE,-8.0139563,-34.9001472269
261160,28363,"RUA AMBROSIO MACHADO, 280, IPUTINGA, Recife, PE, 50670010",RUA AMBROSIO MACHADO,280,IPUTINGA,50670010,Recife,PE,-8.0453627,-34.9355117
261160,28649,"AV ANIBAL BENEVOLO, S/N, LINHA DO TIRO, Recife, PE, 52130220",AV ANIBAL BENEVOLO,S/N,LINHA DO TIRO,52130220,Recife,PE,-8.0129487,-34.9050896
261160,28657,"RUA JOSE CARVALHEIRA, 415, TAMARINEIRA, Recife, PE, 52051060",RUA JOSE CARVALHEIRA,415,TAMARINEIRA,52051060,Recife,PE,-8.02853375,-34.9030483992
261160,28665,"RUA DO BRUM BR UM, 339, RECIFE, Recife, PE, 50030260",RUA DO BRUM BR UM,339,RECIFE,50030260,Recife,PE,-8.0634787547,-34.8846817017
261160,28673,"RUA DAS ROSAS, 120, PASSARINHO, Recife, PE, 52170190",RUA DAS ROSAS,120,PASSARINHO,52170190,Recife,PE,-7.9799088,-34.9150007
261160,28886,"AVENIDA VISCONDE DE SUASSUNA, 658, SANTO AMARO, Recife, PE, 50050540",AVENIDA VISCONDE DE SUASSUNA,658,SANTO AMARO,50050540,Recife,PE,-8.05151725,-34.8874119386
261160,28932,"RODOVIA BR 101, S/N, CURADO, Recife, PE, 50790640",RODOVIA BR 101,S/N,CURADO,50790640,Recife,PE,-8.054,-34.881
261160,28975,"RUA PADRE LANDIM, 342, MADALENA, Recife, PE, 50710485",RUA PADRE LANDIM,342,MADALENA,50710485,Recife,PE,-8.056,-34.882
261160,28983,"AV SUL GOV CID SAMPAIO POL AGAMENON MAGALHAES, S/N, AFOGADOS, Recife, PE, 50770100",AV SUL GOV CID SAMPAIO POL AGAMENON MAGALHAES,S/N,AFOGADOS,50770100,Recife,PE,-8.054,-34.881
261160,29041,"RUA DAS FLORES, 60, IBURA, Recife, PE, 51270100",RUA DAS FLORES,60,IBURA,51270100,Recife,PE,-8.1131637,-34.9461135
261160,29068,"RUA AIQUARA, 25, COHAB, Recife, PE, 51320670",RUA AIQUARA,25,COHAB,51320670,Recife,PE,-8.1364255,-34.9571609
261160,29106,"RUA VER OTACILIO DE AZEVEDO, S/N, BREJO DE BEBERIBE, Recife, PE, 52191000",RUA VER OTACILIO DE AZEVEDO,S/N,BREJO DE BEBERIBE,52191000,Recife,PE,-8.05456,-34.88123
261160,29114,"RUA EMILIA TORREAO, 145, AFOGADOS, Recife, PE, 50770380",RUA EMILIA TORREAO,145,AFOGADOS,50770380,Recife,PE,-8.0820558,-34.9096687
261160,29122,"RUA DA CONSOLACAO, 9, PEIXINHOS, Recife, PE, 52125210",RUA DA CONSOLACAO,9,PEIXINHOS,52125210,Recife,PE,-8.0098515,-34.8826217651
261160,29130,"AV CENTRAL, S/N, ILHA JOANA BEZERRA, Recife, PE, 50080705",AV CENTRAL,S/N,ILHA JOANA BEZERRA,50080705,Recife,PE,-8.0749976,-34.9014207
261160,30007,"RUA EPAMINONDAS DE MELO, 205, PAISSANDU, Recife, PE, 52010050",RUA EPAMINONDAS DE MELO,205,PAISSANDU,52010050,Recife,PE,-8.0597863,-34.898202
261160,30015,"RUA DO SOSSEGO, 239, BOA VISTA, Recife, PE, 50050080",RUA DO SOSSEGO,239,BOA VISTA,50050080,Recife,PE,-8.0560083,-34.8852970963
261160,30031,"AV VISCONDE SUASSUNA, 735, SANTO AMARO, Recife, PE, 50050540",AV VISCONDE SUASSUNA,735,SANTO AMARO,50050540,Recife,PE,-8.0548969,-34.885469
261160,30066,"RUA DOM JOSE PEREIRA ALVES, 32, CORDEIRO, Recife, PE, 50721020",RUA DOM JOSE PEREIRA ALVES,32,CORDEIRO,50721020,Recife,PE,-8.0484955,-34.9252187
261160,31720,"RUA JOSE DE HOLANDA, 709, TORRE, Recife, PE, 50710140",RUA JOSE DE HOLANDA,709,TORRE,50710140,Recife,PE,-8.0459873,-34.91307
261160,34231,"RUA FRANCISCO ALVES, 590, ILHA DO LEITE, Recife, PE, 50030230",RUA FRANCISCO ALVES,590,ILHA DO LEITE,50030230,Recife,PE,-8.06663325,-34.894767
261160,36714,"RUA DAS FRONTEIRAS, 125, BOA VISTA, Recife, PE, 50070170",RUA DAS FRONTEIRAS,125,BOA VISTA,50070170,Recife,PE,-8.0598262,-34.8968500802
261160,36846,"RUA LUIS DE FARIAS BARBOSA, 110, BOA VISTA, Recife, PE, 51020110",RUA LUIS DE FARIAS BARBOSA,110,BOA VISTA,51020110,Recife,PE,-8.054,-34.881
261160,36889,"RUA GENERAL JOAQUIM INCACIO, 412, BOA VISTA, Recife, PE, 50070285",RUA GENERAL JOAQUIM INCACIO,412,BOA VISTA,50070285,Recife,PE,-8.054,-34.881
261160,39578,"AV GOVERNADOR AGAMENON MAGALHAES, 4760, PAISSANDU, Recife, PE, 52010075",AV GOVERNADOR AGAMENON MAGALHAES,4760,PAISSANDU,52010075,Recife,PE,-8.0643958,-34.8981572646
261160,39632,"R COMPOSITOR ATAULFO ALVES, 81, BOA VIAGEM, Recife, PE, 51030440",R COMPOSITOR ATAULFO ALVES,81,BOA VIAGEM,51030440,Recife,PE,-8.1327858,-34.9036262
261160,43400,"AV REPUBLICA DO LIBANO, 251, PINA, Recife, PE, 51110160",AV REPUBLICA DO LIBANO,251,PINA,51110160,Recife,PE,-8.0636,-34.89224877
261160,43443,"AV GOVERNADOR AGAMENON MAGALHAES, 4575, PAISSANDU, Recife, PE, 50070255",AV GOVERNADOR AGAMENON MAGALHAES,4575,PAISSANDU,50070255,Recife,PE,-8.06300905,-34.8969189709
261160,44431,"PRACA DE CASA FORTE, 426, CASA FORTE, Recife, PE, 52061420",PRACA DE CASA FORTE,426,CASA FORTE,52061420,Recife,PE,-8.0338703,-34.9189543108
261160,44598,"AV BEBERIBE, 419, ENCRUZILHADA, Recife, PE, 52041430",AV BEBERIBE,419,ENCRUZILHADA,52041430,Recife,PE,-8.0337352,-34.8919450427
261160,44695,"AV AGAMENON MAGALHAES, 4760, PAISSANDU, Recife, PE, 52010075",AV AGAMENON MAGALHAES,4760,PAISSANDU,52010075,Recife,PE,-8.0841478,-35.195932
261160,47449,"RUA FREI MATIAS TEVES, 280, ILHA DO LEITE, Recife, PE, 50070465",RUA FREI MATIAS TEVES,280,ILHA DO LEITE,50070465,Recife,PE,-8.054,-34.881
261160,47678,"AV ENGENHEIRO DOMINGOS FERREIRA, 636, PINA, Recife, PE, 51011050",AV ENGENHEIRO DOMINGOS FERREIRA,636,PINA,51011050,Recife,PE,-8.0956647,-34.8861119
261160,48178,"AV DOMINGOS FERREIRA, 801, BOA VIAGEM, Recife, PE, 51011051",AV DOMINGOS FERREIRA,801,BOA VIAGEM,51011051,Recife,PE,-8.054,-34.881
261160,56332,"R MARQUES DE VALENCA, 94, BOA VIAGEM, Recife, PE, 51021500",R MARQUES DE VALENCA,94,BOA VIAGEM,51021500,Recife,PE,-8.1289289,-34.9035241
261160,71404,"AV REPUBLICA DO LIBANO, 251, PINA, Recife, PE, 51110160",AV REPUBLICA DO LIBANO,251,PINA,51110160,Recife,PE,-8.0867393,-34.8940587
261160,71412,"AV AGAMENON MAGALHAES, 4760, DERBY, Recife, PE, 52010902",AV AGAMENON MAGALHAES,4760,DERBY,52010902,Recife,PE,-8.0841478,-35.195932
261160,71420,"AV REPUBLICA DO LIBANO, 251, PINA, Recife, PE, 51110160",AV REPUBLICA DO LIBANO,251,PINA,51110160,Recife,PE,-8.086369,-34.8943698
261160,75027,"RUA ANA NERY, 0008, TORRE, Recife, PE, 50710080",RUA ANA NERY,8,TORRE,50710080,Recife,PE,-8.0420428,-34.9083495
261160,79855,"ESTRADA DE BELEM, 1555, CAMPO GRANDE, Recife, PE, 52040000",ESTRADA DE BELEM,1555,CAMPO GRANDE,52040000,Recife,PE,-8.0320139,-34.8781357
261160,83364,"AV CAXANGA, 3605, IPUTINGA, Recife, PE, 50670000",AV CAXANGA,3605,IPUTINGA,50670000,Recife,PE,-8.0412574,-34.9382208
261160,84786,"RUA RIBEIRO DE BRITO, 590, BOA VIAGEM, Recife, PE, 51021310",RUA RIBEIRO DE BRITO,590,BOA VIAGEM,51021310,Recife,PE,-8.1230919,-34.9021161
261160,88528,"AV REPUBLICA DO LIBANO, 00251, PINA, Recife, PE, 51110160",AV REPUBLICA DO LIBANO,251,PINA,51110160,Recife,PE,-8.0885683,-34.8917004
261160,101826,"RUA DA AURORA, 1675, SANTO AMARO, Recife, PE, 50040909",RUA DA AURORA,1675,SANTO AMARO,50040909,Recife,PE,-8.05015555,-34.874829033
261160,101834,"AVENIDA MASCARENHAS DE MORAES, 1788, IMBIRIBEIRA, Recife, PE, 51170000",AVENIDA MASCARENHAS DE MORAES,1788,IMBIRIBEIRA,51170000,Recife,PE,-8.1160482,-34.9133785
261160,101842,"RUA LARGO DOS COELHOS, S/N, COELHOS, Recife, PE, 50060570",RUA LARGO DOS COELHOS,S/N,COELHOS,50060570,Recife,PE,-8.0689634,-34.8896458
261160,102989,"AV REPUBLICA DO LIBANO, 251, PINA, Recife, PE, 51110160",AV REPUBLICA DO LIBANO,251,PINA,51110160,Recife,PE,-8.0855585,-34.8944847296
261160,103640,"AV PEDRO ALLAIN, 80, CASA AMARELA, Recife, PE, 52070210",AV PEDRO ALLAIN,80,CASA AMARELA,52070210,Recife,PE,-8.0228161,-34.9181193
261160,103659,"PRACA DO DERBY, 149, DERBY, Recife, PE, 52010140",PRACA DO DERBY,149,DERBY,52010140,Recife,PE,-8.054,-34.881
261160,104450,"RUA JOSE CARVALHEIRA, 100, TAMARINEIRA, Recife, PE, 52051060",RUA JOSE CARVALHEIRA,100,TAMARINEIRA,52051060,Recife,PE,-8.0319735,-34.9045879
261160,106135,"RUA BARAO DE SOUZA LEAO, 425, BOA VIAGEM, Recife, PE, 51030300",RUA BARAO DE SOUZA LEAO,425,BOA VIAGEM,51030300,Recife,PE,-8.1316656,-34.9040143
261160,108901,"RUA CAPITAO RUY LUCENA, 122, BOA VISTA, Recife, PE, 50070080",RUA CAPITAO RUY LUCENA,122,BOA VISTA,50070080,Recife,PE,-8.0573502,-34.894140215
261160,110280,"AVENIDA NORTE, 6485, CASA AMARELA, Recife, PE, 52070660",AVENIDA NORTE,6485,CASA AMARELA,52070660,Recife,PE,-8.020573,-34.923991
261160,111309,"AV DOUTOR EURICO CHAVES, 981, CASA AMARELA, Recife, PE, 50100060",AV DOUTOR EURICO CHAVES,981,CASA AMARELA,50100060,Recife,PE,-8.0264873,-34.9275233
261160,113956,"RUA DO HOSPICIO, 563, BOA VISTA, Recife, PE, 50050060",RUA DO HOSPICIO,563,BOA VISTA,50050060,Recife,PE,-8.0576206,-34.8848645
261160,113964,"PC DO DERBY, S/N, DERBY, Recife, PE, 52010140",PC DO DERBY,S/N,DERBY,52010140,Recife,PE,-8.0566508,-34.8991096
261160,129984,"RUA FRANCISCO ALVES, 84, COELHOS, Recife, PE, 50070565",RUA FRANCISCO ALVES,84,COELHOS,50070565,Recife,PE,-8.0680393,-34.89159975
261160,134252,"VISCONDE JEQUITINHONHA, 1144, BOA VIAGEM, Recife, PE, 51030020",VISCONDE JEQUITINHONHA,1144,BOA VIAGEM,51030020,Recife,PE,-8.1313758,-34.9030027
261160,147028,"AVENIDA DOUTOR JOSE RUFINO, 1050, AREIAS, Recife, PE, 50870015",AVENIDA DOUTOR JOSE RUFINO,1050,AREIAS,50870015,Recife,PE,-8.0886964069,-34.9333691597
261160,150835,"R FREI MATIAS TEVIS, 285, ILHA DO LEITE, Recife, PE, 52021180",R FREI MATIAS TEVIS,285,ILHA DO LEITE,52021180,Recife,PE,-8.0638617,-34.8964393
261160,154040,"AV JORNALISTA ANIBAL FERNANDES, 1, CIDADE UNIVERSITARIA, Recife, PE, 50740560",AV JORNALISTA ANIBAL FERNANDES,1,CIDADE UNIVERSITARIA,50740560,Recife,PE,-8.0550449,-34.9498936
261160,162949,"RUA ERNESTO DE PAULA SANTOS, 187, BOA VIAGEM, Recife, PE, 51021330",RUA ERNESTO DE PAULA SANTOS,187,BOA VIAGEM,51021330,Recife,PE,-8.1252465,-34.8989285
261160,177245,"RUA DOM MANUEL DE MEDEIROS, S/N, DOIS IRMAOS, Recife, PE, 52171030",RUA DOM MANUEL DE MEDEIROS,S/N,DOIS IRMAOS,52171030,Recife,PE,-8.054,-34.881
261160,179264,"AV CONSELHEIRO ROSA E SILVA, 1460, GRACAS, Recife, PE, 52050245",AV CONSELHEIRO ROSA E SILVA,1460,GRACAS,52050245,Recife,PE,-8.038554,-34.8995092
261160,184721,"AVENIDA NORTE MIGUEL ARRAES, 6400, MORRO DA CONCEICAO, Recife, PE, 52280680",AVENIDA NORTE MIGUEL ARRAES,6400,MORRO DA CONCEICAO,52280680,Recife,PE,-8.054,-34.881
261160,184756,"AVENIDA DA RECUPERACAO, 6429, CORREGO DO JENIPAPO, Recife, PE, 52091530",AVENIDA DA RECUPERACAO,6429,CORREGO DO JENIPAPO,52091530,Recife,PE,-8.0198349,-34.9425546
261160,184764,"RUA URIEL DE HOLANDA, S/N, LINHA DO TIRO, Recife, PE, 52131155",RUA URIEL DE HOLANDA,S/N,LINHA DO TIRO,52131155,Recife,PE,-8.0021414,-34.8969638
261160,184772,"RUA ITABIRA, S/N, BOMBA DO HEMETERIO, Recife, PE, 52111081",RUA ITABIRA,S/N,BOMBA DO HEMETERIO,52111081,Recife,PE,-8.054,-34.881
261160,184780,"AVENIDA AFONSO OLINDENSE, 1513, VARZEA, Recife, PE, 50810900",AVENIDA AFONSO OLINDENSE,1513,VARZEA,50810900,Recife,PE,-8.0439973,-34.9588083
261160,186155,"RUA SENADOR JOSE HENRIQUE, 224, ILHA DO LEITE, Recife, PE, 50070460",RUA SENADOR JOSE HENRIQUE,224,ILHA DO LEITE,50070460,Recife,PE,-8.064809,-34.896263503
261160,196282,"AVENIDA REPUBLICA DO LIBANO, 291, PINA, Recife, PE, 51110160",AVENIDA REPUBLICA DO LIBANO,291,PINA,51110160,Recife,PE,-8.0885683,-34.8917004
261160,215589,"ESTRADA VELHA DE AGUA FRIA, S/N, AGUA FRIA, Recife, PE, 52111000",ESTRADA VELHA DE AGUA FRIA,S/N,AGUA FRIA,52111000,Recife,PE,-8.0230392,-34.8970591
261160,241016,"RUA VISCONDE DE JEQUITINHONHA, 1144, BOA VIAGEM, Recife, PE, 51030020",RUA VISCONDE DE JEQUITINHONHA,1144,BOA VIAGEM,51030020,Recife,PE,-8.1313758,-34.9030027
261160,248592,"AV FRANCISCO ALVES, 325, PAISSANDU, Recife, PE, 50070170",AV FRANCISCO ALVES,325,PAISSANDU,50070170,Recife,PE,-8.054,-34.881
261160,248983,"AV DOMINGOS FERREIRA, 2391, BOA VIAGEM, Recife, PE, 51020031",AV DOMINGOS FERREIRA,2391,BOA VIAGEM,51020031,Recife,PE,-8.054,-34.881
261160,250546,"AV NORTE, 6485, CASA AMARELA, Recife, PE, 52070660",AV NORTE,6485,CASA AMARELA,52070660,Recife,PE,-8.020573,-34.923991
261160,252050,"RUA DEMOCRITO DE SOUZA FILHO, S/N, MADALENA, Recife, PE, 50610120",RUA DEMOCRITO DE SOUZA FILHO,S/N,MADALENA,50610120,Recife,PE,-8.04758,-34.889516
261160,252069,"RUA DAS FRONTEIRAS, 127, BOA VISTA, Recife, PE, 50070170",RUA DAS FRONTEIRAS,127,BOA VISTA,50070170,Recife,PE,-8.0615241616,-34.8899173737
261160,253219,"R JAYME LOYO, 47, CASA FORTE, Recife, PE, 52060330",R JAYME LOYO,47,CASA FORTE,52060330,Recife,PE,-8.054,-34.881
261160,254347,"AV ENGENHEIRO DOMINGOS FERREIRA, 636, BOA VIAGEM, Recife, PE, 51011050",AV ENGENHEIRO DOMINGOS FERREIRA,636,BOA VIAGEM,51011050,Recife,PE,-8.0956647,-34.8861119
261160,257087,"AVENIDA REPUBLICA DO LIBANO, 251, PINA, Recife, PE, 51110160",AVENIDA REPUBLICA DO LIBANO,251,PINA,51110160,Recife,PE,-8.0867393,-34.8940587
261160,258520,"RUA PADRE CARAPUCEIRO, 968, BOA VIAGEM, Recife, PE, 51020280",RUA PADRE CARAPUCEIRO,968,BOA VIAGEM,51020280,Recife,PE,-8.1158904,-34.9034892031
261160,259616,"AVENIDA LINS PETIT, 100, PAISSANDU, Recife, PE, 50070225",AVENIDA LINS PETIT,100,PAISSANDU,50070225,Recife,PE,-8.0614211,-34.8952725034
261160,259640,"AVENIDA COSTA E SILVA, 18, IPSEP, Recife, PE, 51190120",AVENIDA COSTA E SILVA,18,IPSEP,51190120,Recife,PE,-8.1146904,-34.9235147
261160,260894,"AV JOAO DE BARROS, 860, SANTO AMARO, Recife, PE, 50010020",AV JOAO DE BARROS,860,SANTO AMARO,50010020,Recife,PE,-8.04096155,-34.8732747781
261160,264717,"RUA GUIMARAES PEIXOTO, 75, CASA AMARELA, Recife, PE, 52051305",RUA GUIMARAES PEIXOTO,75,CASA AMARELA,52051305,Recife,PE,-8.0263771,-34.9067519
261160,265497,"RUA JOSE CARVALHEIRA, 100, TAMARINEIRA, Recife, PE, 52051060",RUA JOSE CARVALHEIRA,100,TAMARINEIRA,52051060,Recife,PE,-8.0319735,-34.9045879
261160,265500,"AVENIDA RECIFE, 810, ESTANCIA, Recife, PE, 50870901",AVENIDA RECIFE,810,ESTANCIA,50870901,Recife,PE,-8.10016275,-34.9256068368
261160,266493,"LARGO DA SANTA CRUZ, S/N, BOA VISTA, Recife, PE, 50060230",LARGO DA SANTA CRUZ,S/N,BOA VISTA,50060230,Recife,PE,-8.054,-34.881
261160,266507,"RUA DO POMBAL, 115, SANTO AMARO, Recife, PE, 50100170",RUA DO POMBAL,115,SANTO AMARO,50100170,Recife,PE,-8.05202885,-34.8850019568
261160,266515,"RUA TENENTE ANTONIO JOAO, 68, GRACAS, Recife, PE, 52011130",RUA TENENTE ANTONIO JOAO,68,GRACAS,52011130,Recife,PE,-8.0470251,-34.90153
261160,266523,"AV GOVERNADOR AGAMENOM MAGALHAES, 2936, ESPINHEIRO, Recife, PE, 52020000",AV GOVERNADOR AGAMENOM MAGALHAES,2936,ESPINHEIRO,52020000,Recife,PE,-8.054,-34.881
261160,266949,"AV FERNANDO SIMOES BARBOSA, 22, BOA VIAGEM, Recife, PE, 51020390",AV FERNANDO SIMOES BARBOSA,22,BOA VIAGEM,51020390,Recife,PE,-8.1175702,-34.9014168
261160,267457,"R MONSENHOR AMBROSINO LEITE, 93, GRACAS, Recife, PE, 52011230",R MONSENHOR AMBROSINO LEITE,93,GRACAS,52011230,Recife,PE,-8.0519633,-34.9012286
261160,273864,"DOM BOSCO, 723, BOA VISTA, Recife, PE, 50070070",DOM BOSCO,723,BOA VISTA,50070070,Recife,PE,-8.07503165,-34.9299313255
261160,273902,"RUA AMELIA, 610, GRACAS, Recife, PE, 52011050",RUA AMELIA,610,GRACAS,52011050,Recife,PE,-8.0448515,-34.9008458574
261160,276030,"AV REPUBLICA DO LIBANO, 251, PINA, Recife, PE, 51110160",AV REPUBLICA DO LIBANO,251,PINA,51110160,Recife,PE,-8.08526589,-34.898963
261160,276049,"RUA CAPITAO RUY LUCENA, 138, BOA VISTA, Recife, PE, 50070080",RUA CAPITAO RUY LUCENA,138,BOA VISTA,50070080,Recife,PE,-8.057423569,-34.8939520794
261160,278432,"RUA DOM BOSCO, 961, BOA VISTA, Recife, PE, 50070070",RUA DOM BOSCO,961,BOA VISTA,50070070,Recife,PE,-8.05764935,-34.89499665
261160,287628,"AV CONSELHEIRO ROSA E SILVA, 1206, AFLITOS, Recife, PE, 52050345",AV CONSELHEIRO ROSA E SILVA,1206,AFLITOS,52050345,Recife,PE,-8.0508918,-34.8968978
261160,288810,"AV VISCONDE DE SUASSUNA, 923, SANTO AMARO, Recife, PE, 50050540",AV VISCONDE DE SUASSUNA,923,SANTO AMARO,50050540,Recife,PE,-8.0504982,-34.8898250046
261160,288845,"RUA ANTONIO GOMES DE FREITAS, 100, ILHA DO LEITE, Recife, PE, 50070480",RUA ANTONIO GOMES DE FREITAS,100,ILHA DO LEITE,50070480,Recife,PE,-8.06587485,-34.8941979259
261160,300055,"AV REPUBLICA DO LIBANO, 251, PINA, Recife, PE, 51110160",AV REPUBLICA DO LIBANO,251,PINA,51110160,Recife,PE,-8.0867393,-34.8940587
261160,300330,"AV CAXANGA, 205, MADALENA, Recife, PE, 50610230",AV CAXANGA,205,MADALENA,50610230,Recife,PE,-8.0569869,-34.91236
261160,300802,"RUA DOM BOSCO, 1387, BOA VISTA, Recife, PE, 50070070",RUA DOM BOSCO,1387,BOA VISTA,50070070,Recife,PE,-8.0558504,-34.8954049
261160,301469,"RUA PROFESSOR AUGUSTO LINS E SILVA, 228, BOA VIAGEM, Recife, PE, 51030030",RUA PROFESSOR AUGUSTO LINS E SILVA,228,BOA VIAGEM,51030030,Recife,PE,-8.1381411,-34.9053374
261160,312584,"AV CONSELHEIRO AGUIAR, 2316, BOA VIAGEM, Recife, PE, 51020020",AV CONSELHEIRO AGUIAR,2316,BOA VIAGEM,51020020,Recife,PE,-8.109971,-34.8911503
261160,314560,"RUA GUEDES PEREIRA, 213, CASA AMARELA, Recife, PE, 52060150",RUA GUEDES PEREIRA,213,CASA AMARELA,52060150,Recife,PE,-8.029743467,-34.98542
261160,316032,"RUA DAS CREOULAS, 300, GRACAS, Recife, PE, 52011270",RUA DAS CREOULAS,300,GRACAS,52011270,Recife,PE,-8.0517468,-34.8991541
261160,316105,"RUA FERNANDO SIMOES BARBOSA, 266, BOA VIAGEM, Recife, PE, 51021060",RUA FERNANDO SIMOES BARBOSA,266,BOA VIAGEM,51021060,Recife,PE,-8.0627624,-34.888941
261160,359777,"RUA JOAQUIM FELIPE, 250, BOA VISTA, Recife, PE, 50050365",RUA JOAQUIM FELIPE,250,BOA VISTA,50050365,Recife,PE,-8.05225805,-34.8918674127
261160,372579,"RUA SAO MIGUEL, 106, AFOGADOS, Recife, PE, 50770720",RUA SAO MIGUEL,106,AFOGADOS,50770720,Recife,PE,-8.0801708,-34.9076104
261160,373656,"AV CONSELHEIRO ROSA E SILVA, 1206, AFLITOS, Recife, PE, 52020220",AV CONSELHEIRO ROSA E SILVA,1206,AFLITOS,52020220,Recife,PE,-8.0508918,-34.8968978
261160,377473,"RUA ERNESTO DE PAULA SANTOS, 1172, BOA VIAGEM, Recife, PE, 51021330",RUA ERNESTO DE PAULA SANTOS,1172,BOA VIAGEM,51021330,Recife,PE,-8.1239938,-34.9061561
261160,378003,"AVENIDA MORAES REGO, S/N, CIDADE UNIVERSITARIA, Recife, PE, 50670901",AVENIDA MORAES REGO,S/N,CIDADE UNIVERSITARIA,50670901,Recife,PE,-8.054,-34.881
261160,382442,"AV VISCONDE DE ALBUQUERQUE, 732, MADALENA, Recife, PE, 50610090",AV VISCONDE DE ALBUQUERQUE,732,MADALENA,50610090,Recife,PE,-8.0517194,-34.9065322
261160,398012,"RUA MARIO DOMINGUES, 130, BOA VISTA, Recife, PE, 50070190",RUA MARIO DOMINGUES,130,BOA VISTA,50070190,Recife,PE,-8.0598655,-34.89636
261160,398365,"AVENIDA 17 DE AGOSTO, 358, PARNAMIRIN, Recife, PE, 52060590",AVENIDA 17 DE AGOSTO,358,PARNAMIRIN,52060590,Recife,PE,-8.0277678,-34.9272414
261160,399078,"RUA DO BRUM, 123, RECIFE, Recife, PE, 50030260",RUA DO BRUM,123,RECIFE,50030260,Recife,PE,-8.0593717,-34.8720003285
261160,407070,"AVENIDA DOIS RIOS, 170, IBURA, Recife, PE, 51230000",AVENIDA DOIS RIOS,170,IBURA,51230000,Recife,PE,-8.1193831,-34.9430834
261160,407518,"RUA DAS FRONTEIRAS, 77, BOA VISTA, Recife, PE, 50070170",RUA DAS FRONTEIRAS,77,BOA VISTA,50070170,Recife,PE,-8.0613966878,-34.8889732361
261160,414344,"AV DEZESSETE DE AGOSTO, 630, CASA FORTE, Recife, PE, 52061540",AV DEZESSETE DE AGOSTO,630,CASA FORTE,52061540,Recife,PE,-8.0277678,-34.9272414
261160,415278,"AV AGAMENON MAGALHAES, 2615, BOA VISTA, Recife, PE, 50050290",AV AGAMENON MAGALHAES,2615,BOA VISTA,50050290,Recife,PE,-8.0841634,-35.1959158
261160,418757,"RUA COSTA GOMES, 234, MADALENA, Recife, PE, 50710510",RUA COSTA GOMES,234,MADALENA,50710510,Recife,PE,-8.0478596,-34.9068049
261160,419346,"AV HERCULANO BANDEIRA, 687, PINA, Recife, PE, 51110131",AV HERCULANO BANDEIRA,687,PINA,51110131,Recife,PE,-8.0874283,-34.8868213
261160,419834,"AV RECIFE, 868, AREIAS, Recife, PE, 51190730",AV RECIFE,868,AREIAS,51190730,Recife,PE,-8.0939388,-34.9293292
261160,422797,"RUA DR CARLOS CHAGAS, 72, SANTO AMARO, Recife, PE, 50100080",RUA DR CARLOS CHAGAS,72,SANTO AMARO,50100080,Recife,PE,-8.054,-34.881
261160,422967,"ESTRADA DE BELEM, 17, ENCRUZILHADA, Recife, PE, 52030000",ESTRADA DE BELEM,17,ENCRUZILHADA,52030000,Recife,PE,-8.0369456,-34.8908932561
261160,423432,"AV CONDE DA BOA VISTA, 332, BAO VISTA, Recife, PE, 50060004",AV CONDE DA BOA VISTA,332,BAO VISTA,50060004,Recife,PE,-8.06039195,-34.8842409378
261160,423467,"RUA GENERAL JOAQUIM INACIO, 483, ILHA DO LEITE, Recife, PE, 52070270",RUA GENERAL JOAQUIM INACIO,483,ILHA DO LEITE,52070270,Recife,PE,-8.054,-34.881
261160,423580,"RUA CARLOS GOMES, 747, PRADO, Recife, PE, 50720135",RUA CARLOS GOMES,747,PRADO,50720135,Recife,PE,-8.0623216,-34.9129355
261160,423629,"R PADRE CARAPUCEIRO, 777, BOA VIAGEM, Recife, PE, 51020280",R PADRE CARAPUCEIRO,777,BOA VIAGEM,51020280,Recife,PE,-8.1210098,-34.8954169
261160,423645,"R PADRE CARAPUCEIRO, 777, BOA VIAGEM, Recife, PE, 51020280",R PADRE CARAPUCEIRO,777,BOA VIAGEM,51020280,Recife,PE,-8.1210098,-34.8954169
